City,Country,WaterPollution,WaterPollution_2001,WaterPollution_2002,WaterPollution_2003,WaterPollution_2004,WaterPollution_2005,WaterPollution_2006,WaterPollution_2007,WaterPollution_2008,WaterPollution_2009,WaterPollution_2010,WaterPollution_2011,WaterPollution_2012,WaterPollution_2013,WaterPollution_2014,WaterPollution_2015,WaterPollution_2017,WaterPollution_2018,WaterPollution_2019,WaterPollution_2020,WaterPollution_2021,WaterPollution_2022,WaterPollution_2023
Ballarat, Australia,19.386775298380186,23.26214703704261,26.32706741524004,26.06942471957286,26.84421689550299,28.155176579846984,28.004925815933145,27.312838722417112,25.756516817426466,24.2176099578464,24.11963071077667,24.64284145927712,24.64467040509735,25.787308166262665,25.51865459425793,23.244524455097736,23.17184189117141,22.24120916756304,19.866718819964635,21.93583346791412,20.862238144958123,18.002833453246136,19.77451080434779
Alice Springs, Australia,19.458633929871212,28.149262023618427,29.85463365335613,29.70236204144496,26.692495286935248,24.52093161312357,24.401110207899816,24.830837795503843,26.228709296668043,24.98787568008238,25.53752328277913,28.09772216260452,28.16065345323978,28.128945152585683,28.06538581980434,24.5899113556748,25.283323028756456,24.792383231794208,24.6243699995362,25.7708389635911,23.36401233618781,20.4392821498931,19.847806608468638
Brisbane, Australia,19.19235987319502,31.971772233698168,30.797806290883777,29.995244150731825,31.67189460479865,32.59937390012463,35.2442700259442,30.09882526883572,29.975837891497967,31.46038956894335,26.873745072006727,26.652225433210425,27.075120373427666,27.3737093588732,30.53173111368361,26.4766346345143,26.262048118933777,22.554230885952943,22.944307301647303,23.60308176867388,22.2350316084746,21.156373963615305,19.57620707065892
Hobart, Australia,16.745201275966682,20.161998470588124,22.29290204653392,23.4180228517656,22.285400790535896,22.578275095436936,24.742008402259955,22.62306317875951,22.8596724984356,23.95267477672581,22.530603641499265,22.630848521206246,22.515837625576964,21.463346104724813,21.05311237426085,18.35995902696803,16.387548202065467,16.174486027630746,16.11623587652695,16.79833150522725,16.6989932098586,16.535000173804626,17.080105301486014
Newcastle, Australia,19.048023795121303,37.08420036310282,36.33187291080549,33.57526089851584,33.18643364946746,30.157282861509536,26.470412549804085,24.947757382057382,23.75910808907481,25.800032463261363,25.25992905170921,24.180070050468945,22.705550041856576,21.43810779174765,20.12308838745085,17.178536152767087,18.82387928227725,16.938840158610642,17.719667287173948,18.516605133157025,16.90610440273145,18.241589795136704,19.42898427102373
Gold Coast, Australia,21.42124384889964,34.039376348119006,32.12190484578235,28.931777655173768,29.419180981183363,26.884460633800828,28.66102675091283,29.72275284534102,31.75412205074396,29.72498061650349,30.413573081636155,27.77949339302639,26.977085697755893,24.672741023051245,24.49635015315592,24.7466922577442,25.86227198180957,23.36343248799385,23.123227616280666,24.63822707515408,21.91425392187004,20.86899730387753,21.84966872587763
Bundaberg, Australia,19.86071081991934,30.58617977942398,31.584208252074525,28.583736874809887,27.699309868306653,28.3345503679878,25.35952981514638,24.643842317718523,23.26562252375752,20.36538107418883,19.54843077977184,20.06022526420369,21.58659348959541,21.26054488148437,20.4850696547362,22.289458120510243,20.6290503959736,20.284686300074085,20.892988055775177,18.86724759375804,18.90659256651748,19.143849522529752,20.257925036317726
Wollongong, Australia,23.288418188786938,30.27568482543356,28.90019476324032,28.29384472410336,28.18563437132217,29.88622769967387,27.652122361484565,27.693127714682827,27.561404905599066,29.70165747238484,30.433017770530707,34.38055063124533,33.84402435965548,33.62675846381231,31.85004666140009,31.073929306410243,31.54629849217204,29.309156472851743,28.71516876506838,27.72406889442105,28.483909771294613,27.085130456630168,23.75418655256268
Cairns, Australia,44.03136786487983,39.66585541807934,40.349817515266366,38.80849099238939,37.893342840498974,37.23712590485105,41.883435585109744,40.350011305864015,41.84472410308426,40.29910429518003,41.541279170619184,41.28645823665039,41.16440297530533,43.320307073707134,44.21096980845407,46.176283680558655,45.1553480501637,46.88199832746697,46.30520382817234,47.1525311190807,44.625506987232754,45.048651405509794,44.91199522217743
Townsville, Australia,33.13718033565333,41.88217794492835,36.46885469792837,38.4525065817912,38.15394657622701,41.72953088136434,42.18174468495487,41.10379875062142,43.11995504629192,44.89425802421524,45.78882116130868,43.023955679670266,43.12943485294698,43.02918193052396,41.69398746679108,44.25826619139587,42.00879796256036,38.78745085936082,36.61958372109172,36.71103161937473,39.1606799819112,38.183418666787134,33.7999239423664
Geelong, Australia,12.21967326720973,24.52578791061513,22.250566891059528,21.78282869842824,23.921326538908453,22.501987344034948,20.56514984325275,18.775303215575075,18.17524216577654,17.676774214788328,19.037292664812018,16.989814169497794,17.39788755442677,14.933912293794563,13.34430684967664,14.059837503442672,13.310472880717764,12.743543256774188,12.678135891986315,12.479943050532013,12.156550330968315,13.46443201135447,12.464066732553926
Traralgon, Australia,63.76757691039168,49.743034272285776,54.08959123040373,58.56605647853341,60.523457909832615,54.7696279343628,54.1898806460309,55.65591547556427,51.39611084627246,50.91715276881671,54.6038242298588,55.34461302106088,54.9256755974943,56.01315723114062,61.892188715695845,59.5802162944887,54.97671685490016,52.50356917283153,57.35995801380544,58.14488735694172,61.482299093927296,62.18688947154866,65.04292844859951
Bunbury, Australia,67.33211942812046,62.01384549679419,63.775000395883566,69.4967526122649,66.84686197585317,69.66607609515955,73.29593259942664,77.34442395453291,76.00947255899518,73.14864141807058,67.97763404625094,66.24542935833212,68.09814195261205,65.32790548506136,64.25110106072336,65.62187470710349,62.59626008205949,66.55898759554564,71.22266543537793,69.48294663081798,72.6176135485929,66.73257810692336,68.67876181668288
Mount Gambier, Australia,57.73508857871909,62.91219117136388,59.26069819812461,60.84936469888837,59.20857552390106,62.36360720558237,58.24083211921732,62.410652017044086,65.47154956005343,69.85968517903187,70.76121711446712,79.28668107355568,74.67297107271091,73.37023533485075,72.2941656538928,76.17042155761806,69.52055676218858,63.61348294202661,58.29614843657982,59.80903400499046,62.30121268828284,57.45765688971101,58.889790350293474
Kalgoorlie, Australia,39.42020806142084,51.23216959730128,46.61374201629439,43.59005154059238,45.82588949967835,41.11567481674279,40.20610394323037,42.48271923511315,40.36927568880646,37.3940298797548,36.51045883151662,36.81251528579323,35.547152811358515,38.66875530163245,35.049354189337926,38.86920203083485,40.76934219597288,42.67967543084328,44.87167670755977,43.47493266690319,44.93736048687273,42.54091923776745,40.20861222264926
Albury, Australia,7.731971950821662,8.465530900858703,7.589100979397769,8.415443469627842,8.967804567312571,8.556519503823194,9.4323355307596,9.574263658585297,10.02740776536698,10.617190526016612,10.433341855256185,10.2365888514097,9.96368298000978,9.965266995106818,9.620043456885028,8.450517220873252,8.50321427002595,9.266727868806177,9.574946140718446,8.71442449222592,8.537316415880062,8.833033821574595,7.886611389838095
Launceston, Australia,24.475793794840047,47.74781743835333,46.27604694507693,46.31255814785755,42.73020699658417,46.73030969420154,42.44949538674341,46.18523274531804,42.28069380678598,42.56276877639062,38.84479569857179,37.552041139930914,38.73127615990149,35.590133003088404,34.33926169245128,33.67451527174658,36.447594966789566,36.179377577986,32.55240182913847,29.25901911312869,25.50864454029326,25.45988861574821,24.96530967073685
Penrith, Australia,19.10954287869158,27.268870921307887,24.75031147121337,27.763965168240656,28.15158354850112,27.578706265503914,27.075945081573256,23.38970807250765,24.523862725409405,22.56107269209567,24.569699381654324,23.05575531428364,22.71315542888684,21.457523507972027,20.60571662252953,20.706337786827223,21.462706546924554,21.286047735187204,20.355340618301945,19.044419168532507,18.5282188356366,20.681073213699065,19.491733736265413
Wagga Wagga, Australia,22.40610735513698,21.22224144729731,20.89662667981551,20.64415447485794,19.619520842043464,20.48647277710337,20.26108548038573,21.456836560269984,20.3144171996726,20.03887984501173,18.44285021347285,17.65387432340481,17.27661094007354,18.59844126713233,20.219756540506783,20.674892315085824,20.870004639158964,21.647719942266896,22.930466044618893,21.63340962159607,23.13815311380861,23.04864584346804,22.854229502239722
Toowoomba, Australia,11.388714009689194,9.92654636876525,10.65260529063834,10.374126021134884,9.583006431423968,10.055429488602252,9.94316546506558,10.918003286477214,10.768824364559013,11.26836154765145,10.132522520985656,9.690200541284906,9.50402716973643,10.366184199537784,10.152886889332931,9.049613308428226,10.365792735355576,9.82701836089412,9.472697628006616,9.93994143998748,10.959267978216197,11.60180293048499,11.616488289882978
Bendigo, Australia,62.02270800862443,85.35863874352636,80.68195204135318,76.32029278765978,82.27966397387361,81.55703524707984,75.5542189727682,74.59226541541533,71.27911650786946,72.70100551181538,77.11975677279412,72.223835465897,72.8648314207159,82.13651840209523,74.12028897475615,69.86860089750114,68.33380550189439,70.94884692034722,65.7602756754072,65.1177079586317,69.16776717428247,63.646276896889816,63.26316216879692
Orange, Australia,52.906985569432535,64.62901443721856,57.297674899542486,51.22627074937144,58.40524965807819,57.79535570328424,53.73498676650019,52.72879013101486,52.079389581809366,53.59880314568767,52.19263387131254,53.61746448987516,56.68078154769328,55.1490352223941,51.72306463944477,51.708176440602415,53.05123300224104,55.65919800113544,57.852012122004375,55.06935492508871,55.44877179896959,49.93349602287935,53.965125280821184
Mandurah, Australia,70.08264549322762,63.50670413787105,68.6282878398074,71.11172299293992,70.44512581034016,74.71713617394346,68.02522547323281,64.36799912873894,62.9542509415987,63.43228273376606,67.43402476561782,70.61351214583291,74.7074207941729,79.36672805866333,80.98471169379975,89.07216763789228,92.68746637065152,91.34623789395404,78.8780851631408,77.19471547635673,71.33550511465889,73.89185907171546,71.48429840309217
Coffs Harbour, Australia,11.357616445229926,25.69856698854572,25.379618336548614,25.12805631637927,25.14458958074256,21.787926899936927,21.876469690798743,18.95477298681485,21.226716745121287,21.52714416740902,20.54223409874337,20.84735379166978,18.41022221691216,17.5757767210415,16.625201855453774,16.064194316133452,17.052146442220778,15.16045494304932,16.039306140544152,13.987104293214143,14.013252064081078,12.758621836995085,11.584768774134524
Gosford, Australia,43.83259920309523,60.114350539498666,60.982525758356665,54.76210986616007,51.73732780726438,51.708952726737856,51.52781242297192,51.91094423219217,48.58325012684202,47.89351037419322,45.43588862128914,45.8591058734717,44.06567247097768,47.58047371484079,47.06462403016688,46.74866494876059,46.82060580490805,44.740692019667264,42.07203802312502,42.82678049012653,42.46029761138096,41.07651840648828,44.709251187157136
Geraldton, Australia,29.534911001453825,24.47479185366205,21.332971752567857,22.907176331284376,24.971535690037843,27.447221818023884,27.26016005591831,26.894962928956176,29.213623879030926,29.90121201678924,29.23377848483967,29.32400099189528,28.396401684523564,29.08736522529157,31.55891456214276,30.15834039556123,29.537266505786327,28.40488071339236,30.344824970091487,29.67716584840487,29.902237331228505,30.150355001469265,30.1256092214829
Port Macquarie, Australia,39.389968423170295,42.437756587594336,37.39120423912777,38.5289810588178,35.67904732454006,37.14755781345052,36.96168474486679,35.05963543585089,37.00758285910987,34.81624411098478,37.61723588706349,33.53437011599525,35.97108554412558,38.42915109530002,42.558341799205046,45.40612454741464,42.80177787207613,41.19252948587488,39.47261211740072,35.183575449024765,38.54316593406835,36.71180627604635,40.1777677916337
Rockhampton, Australia,25.946670526858536,21.472718056006286,22.001238155651887,22.22701843452976,22.55848874913479,21.03032489844833,23.1865590260825,24.996342228697745,25.20222913725493,23.50562973176515,23.926675586170376,24.99422278064277,25.047091353655496,27.329594753034936,27.126156867650334,29.78388652415784,26.87068820281466,26.481784770109204,23.665244034917265,25.487708102138345,24.319344957571744,25.02030205440151,26.46560393739571
Fremantle, Australia,41.53857402736347,50.41204282924907,46.20182254907146,42.99502227036617,43.314369846517415,43.24541879259564,45.93491416333779,50.0413806563287,54.10126801167012,51.6054703627648,51.13353324860043,46.75375388157271,45.837581583756986,48.383672195106826,43.28950967316079,41.72584586733144,41.120362137415015,42.12756529167075,44.4054300137322,49.1559707072356,43.02568575745276,39.8973300364507,42.36934550791074
Port Lincoln, Australia,17.47345968415816,24.576773025609555,27.56624026823774,26.312025404103515,25.591760650245305,25.312184811463087,26.37410559843488,24.373544736874823,24.659650798461275,21.55347160685047,20.96663599627077,20.74660098895188,21.692145339193587,20.905858325984283,19.11663673130205,18.7310983923445,18.595195542985245,20.881337830036863,18.409220906994765,17.35995042017951,17.431171566127176,17.53627520336823,17.822928877841324
Wodonga, Australia,56.97457578234073,64.44331728269118,59.27508690872674,58.564790573906514,62.53707858066656,60.2238348107435,58.98229364211867,55.49522792252156,55.42630360451573,56.448186349795925,53.135556095601714,51.94445682029686,52.32263014844301,57.0831384823021,58.14000667585934,56.43950913854385,56.24451694422099,59.28584552835675,58.27395281673261,53.54547817349198,52.69505217318131,55.0329483702939,58.114067297987546
Hervey Bay, Australia,28.302605972274613,33.572608168693684,36.77479572633872,38.73419496360702,35.03933874452707,35.87044340102976,35.551327064177016,37.3132403611678,32.6619937851957,32.40746940868132,28.73775776972696,29.496909809138696,29.425423128847044,27.3120759501336,26.37564774308297,27.19039778029903,28.52864502861593,30.937998958336475,28.618189033917066,27.66397383475042,29.863206627533472,27.187043983494323,28.868658091720107
Mount Isa, Australia,48.36773252690644,79.6136656579475,76.60772581875801,78.30307954931548,77.97565996846457,76.54396037115652,80.42443632226617,79.04571393434465,76.5356483508552,79.57042206226885,81.72892055114576,88.38398487139803,83.10277086682542,84.72577264028679,75.08914045952612,74.86488822947481,71.96076413675983,72.62478547741959,64.4968667939222,63.74845379767512,56.99673742624408,54.20764266565352,49.335087177444564
