City,Country,AirQuality,AirQuality_2001,AirQuality_2002,AirQuality_2003,AirQuality_2004,AirQuality_2005,AirQuality_2006,AirQuality_2007,AirQuality_2008,AirQuality_2009,AirQuality_2010,AirQuality_2011,AirQuality_2012,AirQuality_2013,AirQuality_2014,AirQuality_2015,AirQuality_2017,AirQuality_2018,AirQuality_2019,AirQuality_2020,AirQuality_2021,AirQuality_2022,AirQuality_2023
Ballarat, Australia,80.89325056960885,95.22179515882006,90.74283862672436,80.6819064186614,78.66816434808769,79.22410344657298,79.92574384888242,78.1270483927416,74.49870712762778,77.01806265280135,85.80383808031922,85.22283090794612,92.33844514765984,86.00286971089272,90.41923183428212,85.11412406473247,86.37706375945324,81.08905199233834,88.7033176321788,82.19530065127638,91.70132649747846,81.3944820865567,82.51111558100104
Alice Springs, Australia,49.347275245197004,70.98303250744986,65.22556512407681,63.60045653642885,67.57162613631756,65.00198867160823,65.35529862466393,62.82613262451348,70.19718804789015,64.35552439689187,65.29034938259147,69.16384313916393,68.00882261001921,60.78596830350767,60.26714425474258,60.34554752881812,57.52825167451925,54.71020035159688,49.716468963300734,50.98449248737128,50.21295005260522,50.11609974610213,50.33422075010095
Brisbane, Australia,70.69640021177854,94.80162405781972,77.06815104779159,75.38276005579691,69.95597760367491,76.28586648562921,78.16837071303986,83.83622256902831,81.60726839003749,75.9358444252962,70.52989823104832,78.12333784418936,78.57868616474806,75.4120385027,84.70909873887256,84.85997780665649,80.54600979105618,83.57833450492232,80.16632768165879,81.682159985446,83.74621127581192,73.24048267570564,72.11032821601411
Hobart, Australia,45.944319505143184,92.65291599092896,89.98030297142893,89.84841445459928,85.08078684836246,86.95952789931461,90.8057736526905,77.73703637386221,74.69652984662488,68.64890855072375,77.43109020162333,72.59661103106691,67.61433540720357,66.91916454948345,67.58078804420839,65.13120568467093,59.29474000037637,57.245615050495566,52.98979115474992,53.84022287597372,53.49970462213061,52.49930798255357,46.86320589524605
Newcastle, Australia,44.94536881912969,80.72008108166821,83.68608250701654,76.77606487677667,69.4604553539723,67.42293910059973,63.2249231899596,55.65368099339446,55.51444544760907,51.54943558684361,50.81386025030207,57.40850702472581,56.63582306072401,52.97537461755165,51.83970614305716,54.932473397020544,50.669420265080014,51.723544499295166,53.04726303297317,47.09612465729377,41.780029283337214,42.44372663428196,45.844276195512286
Gold Coast, Australia,62.55646731809658,90.17036570795769,89.57246624007192,95.53967972247465,93.16625981569722,75.52988400773216,84.7367701303214,88.50221707886386,96.16942212687644,99.16739506210612,85.70639406041336,76.41985978184032,82.63460107207497,93.26742258206006,80.12358567020013,77.8736740273777,83.8397704866401,83.82775509663563,79.43895556162494,69.97864295017831,68.53439390614149,64.42637946996558,63.807596664458515
Bundaberg, Australia,26.750201721075946,61.60513822664699,60.64471183580056,57.693934197266486,53.72778763789306,48.99817553254601,45.18016911356023,44.239104861319966,44.60294122633832,46.14208607786073,44.47166424795106,41.56489176833389,38.89981682841136,36.26030365404963,31.59597357537051,33.264089907203314,31.496482461335884,31.37155768662977,29.79894256120348,30.46826802785495,29.85680036323624,29.98919049107672,27.285205755497465
Wollongong, Australia,63.039074298730846,79.73162542068071,79.42483317094664,73.75040972749042,65.54229053903302,63.974920331466166,64.42956983337395,65.74031063222087,65.99813404672884,69.79086872752386,68.1193381092833,70.80538714270342,67.80399500894886,62.06357452249643,68.39974311075804,68.97427160228726,63.87099459762801,69.48269314027803,72.1959722167178,68.90813080427473,63.4179442690908,66.82612645109803,64.29985578470546
Cairns, Australia,62.87266024360385,77.74714251895355,79.41760061974776,81.358934107729,81.90832351399753,88.34727514955723,91.2566208332894,81.73980818977239,82.02400753742482,73.82466952298977,78.06252562308813,74.6790418051216,76.54354619949089,77.10994362817213,77.0381294097355,74.88177892736296,67.42774359972262,68.40579252999035,61.28066176242773,59.40136782517364,59.17715919637271,63.31435606461992,64.13011344847592
Townsville, Australia,60.335548355854684,97.73337581892602,81.0987867301162,84.94193233879409,90.7930746861512,90.29947837109911,84.31794064507226,87.70083229483558,83.6367115674636,75.77680375416386,76.35152892218018,68.56477399818284,67.61532515827899,66.93542092950231,68.32480437821289,65.69365236432778,62.52138895055746,59.53856401070933,60.66768415785451,57.14989515986822,55.5509717977216,62.24017256972733,61.54225932297178
Geelong, Australia,65.31495180539294,87.58620858994513,79.96345866223936,82.17181550148818,93.55670268729904,94.53848803987204,81.47681252974866,81.70253717633041,87.62935487592762,80.55460847113626,84.40432722762047,75.69681667204412,75.25897627913571,76.720758310385,68.18930992452839,71.92421130317365,76.02714314326474,65.74133487595836,61.23353463022929,63.12368757028239,66.4250816976154,60.801107154476426,66.6212508415008
Traralgon, Australia,66.24336795302123,76.31162509839807,78.11364912068848,78.21683869160252,77.98799529272138,81.02153235587524,73.2674739509024,66.32984185124249,69.356792648849,69.74396907059797,67.86500773847345,67.55251595776897,62.841028302349656,58.332420301265984,62.79951946555989,61.24222328092159,66.33281630962223,63.79635165024983,69.29104196480218,72.95505075726436,64.29347813223426,68.01657267237503,67.56823531208165
Bunbury, Australia,49.685058732481295,81.73534942820682,77.46673736055324,70.49220040868359,66.07784474520933,61.71465590400701,58.60713173959867,58.09251290321499,63.51254299429307,63.05009056900459,59.96800273086626,59.776761212013184,62.74170177219174,56.12087928124205,56.511265679803,57.725101304181045,58.06856766259347,57.11755273430487,52.58249240914251,55.47218682086091,54.71076734280293,55.59751639914588,50.678759907130924
Mount Gambier, Australia,81.8017953971472,87.53455342655204,88.78551121436948,93.7541917692488,97.08460733286508,78.5575091607398,70.87305347654078,73.36380796036347,69.87273564184636,76.41317245033736,85.09182610302011,91.7071264754527,87.58932236955684,81.13364560551634,86.71734221067001,90.9952091086972,83.9899413347752,87.62547385710319,81.24506051502513,90.79290707572338,91.1416535735356,84.53547507452663,83.43783130509014
Kalgoorlie, Australia,67.57056527813309,75.7043157329007,64.99251456386561,68.88522574705713,70.7224554515185,69.25720739465254,59.72043865487752,60.56538203291918,63.8323116806643,65.94264443705121,60.708491559708655,63.53227679759385,62.6925397729519,57.150388608646544,60.9906190141653,60.8393584508245,64.43374738155683,70.21813524721298,70.18573093688924,62.05483680976373,65.99016399454858,69.09261370852235,68.92197658369575
Albury, Australia,59.48580488368179,84.85746624917222,80.47653933975053,76.85645853983766,70.98690640721229,68.32243220471854,64.27105321911053,64.19991114408874,68.41279217742033,69.10862398961133,71.64090427018616,69.23326418382933,60.96936227612502,63.33838553970022,59.35225396820575,64.98250641629089,62.68654919537333,60.969762014497206,59.61619663888637,63.545184890774905,67.07780116553268,62.04814458674997,60.675520981355426
Launceston, Australia,71.41462010780342,71.51803785654967,75.62457007549683,70.34333292945463,64.82665222153663,70.62795175227947,72.9971515752601,76.6511900345012,69.75491837891464,67.39418293426748,70.09526051626837,64.55100868819727,60.34135132655993,67.61192095775291,67.8636190192071,66.92189808076522,70.32734452775777,66.50565769302993,66.97832580015323,71.86547821699627,70.8530321871001,71.47799576420304,72.84291250995949
Penrith, Australia,17.758297763470907,24.23938198873849,24.435450801339243,23.721234473869806,24.169651409484185,24.757260922952973,21.94017915588969,24.612462235451364,23.8737952925529,23.844172169635552,22.76623004723867,20.768156044435127,20.038551977657928,19.37515861320234,20.98932163726404,19.32687720438924,20.664733373069453,20.321177548444,20.65302414609817,20.813356586258884,19.19935995920628,18.46235342884503,18.113463718740324
Wagga Wagga, Australia,42.082715430206726,79.58195083352538,79.96129819098071,82.24824979610469,80.69532558467347,69.04028388501752,65.68846854223561,62.92822496476016,56.944513020810746,63.10931774338834,60.138211768539485,64.07096673509938,63.31008021085624,61.83232175572292,62.02081631994759,58.256577667748594,54.58987710608314,52.56427887745821,50.67946512020114,48.408260514125445,48.680450302967934,45.62898522222162,42.92436973881086
Toowoomba, Australia,56.47157504984136,79.16303499448232,72.40521090040711,76.2345380682139,79.53719605474453,75.73113113480136,80.7380681608571,77.05720014531596,74.2222808975067,69.01337339938786,71.07459607666762,68.38777611580575,61.73790625480411,67.00138930084515,60.207533911737855,59.50551279334319,59.05350506983643,64.78275187039833,67.26822927503909,70.65560642366266,65.14113950214939,59.960120323763945,57.60100655083819
Bendigo, Australia,64.11102361363095,61.43058359402298,55.06446252224631,62.994028656773686,61.59027048553581,66.87752754026172,63.79845970450355,67.38685674738204,67.34702748591096,62.62914576673308,61.74327486075247,63.77918120746516,64.25519289267262,59.57751315988454,60.92563059751038,67.6623236728755,66.48242781551463,66.17844024221357,70.7106954968804,68.47758868393353,69.85129325138647,63.29423779413842,65.39324408590358
Orange, Australia,60.61217785878276,83.17372031500837,82.38316855149542,82.297832626325,86.20017749532153,80.48649265453955,75.22379253704092,75.84604671358923,69.5547093603083,79.25102877919177,84.20630851061995,74.0860993878576,74.30912763891246,66.0952785456665,67.4177711989987,64.12404658022278,68.54234783456543,68.44980215256733,73.5013884106621,69.68182733137962,69.19674990189627,62.36187240307028,61.82442141595841
Mandurah, Australia,36.40117581035967,42.66581395958004,43.56258018870646,47.74042064701391,47.341219109991805,49.27223326773202,55.64943243749942,55.660615274966176,50.54976808302221,50.490969759004095,46.04487902072623,45.78452121363498,47.51057284910711,45.7833668709058,42.95447551288276,41.01684865206096,46.06213574713415,41.60138998744903,37.21628196822594,37.91131181489264,39.35737202263693,35.873137417847495,37.12919932656686
Coffs Harbour, Australia,73.71238885378888,84.00423527879148,86.03018552466797,87.28950680000227,85.71938464945566,82.40867194033815,74.36065142378439,81.50130309367194,87.6371476395791,97.83448674830066,87.67464732224519,86.75996207077733,88.00532433382503,95.22399022374358,75.87255658708553,70.96742703424218,71.49335237416547,71.05442220845356,71.20665877383786,72.99678495468872,72.53811056036587,76.25999324376744,75.18663663086465
Gosford, Australia,71.65612738540942,81.47188645866669,80.74563422491222,77.85039374288085,78.03710311267758,77.77165127608622,82.88150496201735,88.25113128461169,87.60855814211267,85.89299284558187,91.04885319886564,96.73077078871462,92.4962737558667,91.760095404673,78.80842461861339,78.59187517737102,72.77084416470957,81.77303436323982,83.57567351397286,79.13672612902249,67.45346577952587,70.32061537638086,73.08924993311761
Geraldton, Australia,54.825095464027605,89.90013934232205,86.14236306648526,83.18819441585988,73.75350003258794,79.88225062410856,84.00818422948596,81.83541631132036,91.31426002226408,74.28729258142744,76.8579790457804,69.74391042927944,69.17782475159107,68.61660028591419,68.7645739224568,68.08541998791829,66.81117825125865,66.66055868474619,63.90912984884548,59.66332382642712,59.53637898205073,63.97168164138355,55.92159737330816
Port Macquarie, Australia,81.31054899622883,86.05749873235257,91.70580493110432,82.28152823581388,76.51886402657507,78.4336859665705,79.073677787055,85.0301943098842,93.98067723342652,86.68489660107622,94.81558385837012,96.28249447830127,76.81538722691172,77.620693435451,83.48850529831198,91.42471203689044,94.43021804130338,91.96263239664162,85.3772935175399,81.43895300750452,74.78825043868923,75.71715281759528,82.93675997615341
Rockhampton, Australia,65.27944547754173,87.48182323445462,88.32227633672693,86.48548298547402,76.97465637208998,79.19516227883734,79.14090447349857,79.52775757022502,78.35817882877026,82.2583306092439,84.41288757972048,87.68546250977236,79.06924261777642,80.70443092011007,81.75107566863778,83.54984327375891,76.55541780090235,73.64984732354925,70.64976423256198,69.16613435541335,75.4861544614296,77.42058185806097,66.58503438709256
Fremantle, Australia,91.60160950880797,77.10823262332903,82.2667764438311,80.21106321342877,83.13330852947693,86.79731286836277,86.61482736302115,74.30071009147389,74.82454609192,76.92576138281751,76.72088321344695,77.63754394376464,85.76029007814523,88.72337683038997,87.43600722049584,87.67647924876111,93.77493032808684,88.7262668819265,85.25663970020786,89.79517855483591,92.4865312046616,86.11948432969956,93.43364169898413
Port Lincoln, Australia,70.70542619381183,69.37373543007035,77.40778232430632,87.22609272327696,85.71335664693066,76.85363117720549,79.0038393548449,77.34206220477603,74.87381436071821,74.04062280677557,74.62960836819566,72.48932139276369,69.23289682054073,66.27850030241152,68.73183859338728,68.09713729806901,62.95865663099972,63.15348468767981,61.164441398118,62.7102855023313,63.17142799313292,66.46477211442625,72.11953471768807
Wodonga, Australia,68.16785620670719,76.72364770502963,70.1871744243751,68.90500339410718,77.22423992621191,83.34336594827955,71.85031823602161,74.28570830363161,77.65558349369921,75.58106097067382,79.99289352914188,87.69186331142132,88.10592149407924,89.93867906778695,82.40487510808113,74.83225999127595,78.87355450695982,78.38914380527801,78.52744727640774,87.48296259144523,77.73314443108437,76.85617957856826,69.53121333084133
Hervey Bay, Australia,52.1220119677418,61.78829872946229,55.5033367535073,56.89878868474921,56.17182283097134,48.73932410349067,45.99745748647523,46.87060321939815,49.21283692463612,51.88720352409478,51.56640055935453,45.49616495861508,43.56190688738839,46.33034556916491,43.1489780235222,45.20726681305528,41.76262568921366,39.28272441313495,38.88744856471772,43.30642961047963,48.35382125043199,49.859816367642686,53.16445220709664
Mount Isa, Australia,47.818798091500774,84.08168279900552,73.94981094110061,69.74051586978028,72.93314491748178,64.17335099600353,61.060671790594206,67.20963822820576,66.24066544883974,57.39018734094842,53.16099312384304,52.95366953189745,49.087947646087095,50.4126202762901,46.99319467629079,45.32173101891579,49.18913581545641,45.00083370852733,46.97805610465823,46.328820346120295,50.48295969458982,50.73799151295597,48.775174053330794
Busselton, Australia,45.479642526662786,73.8581040762038,67.63927087776861,72.16460571286142,62.5924786086926,64.36908239686537,64.48802731442038,67.40458565608196,64.01612921809891,63.32880143240515,56.981389836544096,56.09849928112519,56.89262684943567,56.71238125348841,60.46121812658862,57.67821191594053,57.711188786418575,57.59679603590471,53.1004538580828,49.35989280380181,49.53682363096673,48.72345095245784,46.389235377196044
